@relation pendigits
@attribute 'a1' integer
@attribute 'a2' integer 
@attribute 'a3' integer 
@attribute 'a4' integer
@attribute 'a5' integer 
@attribute 'a6' integer 
@attribute 'a7' integer
@attribute 'a8' integer 
@attribute 'a9' integer 
@attribute 'a10' integer
@attribute 'a11' integer 
@attribute 'a12' integer 
@attribute 'a13' integer
@attribute 'a14' integer 
@attribute 'a15' integer 
@attribute 'a16' integer 
@attribute class {3, 8, 9}

@data
 38, 89, 84,100, 79, 73, 46, 49, 91, 42,100, 16, 52,  0,  0,  7, 3
 76, 90, 29, 69, 33,100, 76, 94, 88, 57,100, 20, 62,  0,  0,  4, 9
 66, 89,100,100, 99, 81, 77, 61, 64, 38, 67, 15, 38,  1,  0,  0, 3
 89, 98, 57, 76, 63, 34, 19,  0,  0, 25, 55, 56,100, 91, 36,100, 8
 55, 90, 44, 56, 29, 13,  0,  0, 28, 38, 64, 69,100,100, 63, 99, 8
 97, 92, 62,100, 60, 65,100, 89, 90, 65, 85, 26, 50,  0,  0, 16, 9
  0, 76, 33,100, 82, 92, 45, 70, 69, 45,100, 16, 58,  0, 13, 10, 3
 40, 82, 58,100, 79, 77, 57, 62,100, 44, 83, 16, 37,  0,  0, 11, 3
 56, 71, 31,100, 16, 66, 24, 23,  0,  0, 17, 34, 57, 57,100, 76, 8
 17, 64, 38,100, 98, 94, 63, 62, 67, 49,100, 15, 42,  0,  0, 17, 3
 20, 92, 58,100,100, 87, 72, 60, 71, 38, 95, 15, 49,  4,  0,  0, 3
 18, 98, 64,100, 93, 80, 68, 58,100, 36, 92,  8, 47,  0,  0,  2, 3
  0, 21, 49, 57, 79,100, 15, 81, 45, 44,100, 15, 29,  0,  5, 25, 8
 84, 74, 74,100, 32, 74, 58, 34, 49,  0,  0,  8, 48, 37,100, 62, 8
100, 69, 76,100, 13, 91, 12, 65, 76, 76, 84, 43, 60,  9,  0,  0, 9
  0, 78, 26, 94, 95,100,100, 82, 57, 61, 62, 37, 57, 14,  0,  0, 3
 93, 77, 47,100,  8, 68, 70, 33, 74,  0,  0, 20, 52, 57,100, 92, 8
 41, 82, 66,100,100, 78, 62, 51, 77, 43, 95, 13, 49,  0,  0,  8, 3
 40, 84, 33, 81,100, 42, 81,  0,  0, 13, 46, 57, 94,100, 11, 90, 8
 44, 87, 25,100, 22, 68, 68, 85, 91, 59,100, 18, 53,  0,  0,  3, 9
 76,100, 23, 90, 41, 60, 92, 76,100, 79, 93, 42, 56, 13,  0,  0, 9
100, 75, 41, 68,  0, 79, 44,100, 89, 91, 91, 61, 85, 30, 86,  0, 9
  0, 66,  3, 93, 52,100,100, 91, 84, 65, 45, 46, 27, 21, 65,  0, 3
  8, 92, 52,100, 91, 88, 76, 61, 92, 37,100, 14, 51,  3,  0,  0, 3
 54, 77, 30, 37,  0,  0, 13, 25, 55, 54,100, 80, 89,100, 37, 86, 8
 14, 77, 53,100, 79, 77, 43, 46, 83, 36,100,  9, 50,  0,  0,  1, 3
 80, 70, 95,100,  7, 89,  0, 57, 82, 76,100, 56, 82, 20, 11,  0, 9
 49, 94,  1, 98, 44, 81, 59,100, 92, 64,100, 20, 55,  0,  0,  8, 9
 43, 84, 76,100,100, 78, 62, 55, 83, 43, 99, 14, 53,  0,  0,  7, 3
 62, 73, 23, 69,  0, 90, 68,100,100, 78, 77, 50, 43, 24,  2,  0, 9
 85, 92, 52,100, 56, 76, 83, 85,100, 44, 88,  6, 42,  0,  0, 10, 9
 47, 87, 75,100, 80, 73, 85, 54,100, 31, 74,  8, 38,  0,  0,  5, 3
 53, 98, 88,100,100, 80, 78, 60, 58, 40, 57, 17, 35,  0,  0,  3, 3
 61, 83, 19,100,  3, 62, 15, 21,  0,  0,  0, 40, 47, 62,100, 79, 8
 59,100, 28, 71, 26, 20,  0,  0, 28, 40, 72, 67,100, 99, 49, 99, 8
 48, 86, 64,100, 94, 80, 58, 54,100, 52, 87, 19, 43,  0,  0,  7, 3
 21, 86, 55,100, 87, 79, 62, 49, 83, 38,100, 12, 52,  0,  0,  4, 3
 40,100,  0, 58, 93, 90,  6, 92, 11, 52,  9,  0,100, 34,  0, 38, 8
100,100, 60, 85, 72, 61, 96, 91, 95, 59, 79, 24, 43,  1,  0,  0, 9
 48, 84, 38, 41, 20,  0,  0, 14, 37, 51, 89, 81,100,100, 36, 84, 8
  3, 61, 69, 34, 69,  0,  0, 13, 45, 46,100, 78, 71,100, 29, 71, 8
 73, 97, 35, 54,100, 84, 44,100, 75, 71, 92, 60, 62,  0,  0,  9, 9
  0, 90, 36,100, 64, 89, 53, 64, 67, 41,100, 25, 88,  7, 48,  0, 3
 46, 78, 49,100,100, 93, 78, 65, 86, 39, 87, 10, 36,  0,  0, 19, 3
100, 91, 44,100,  0, 76, 10, 37, 30,  0,  3, 25, 25, 61, 72, 86, 8
 20, 91, 61,100, 71, 78, 59, 51,100, 34, 86, 11, 37,  0,  0,  1, 3
 41, 80, 61,100, 83, 78, 65, 58,100, 44, 84, 17, 45,  0,  0,  0, 3
 57,100,  0, 75, 62, 40, 62,  0,  2, 15, 56, 53,100, 93, 23, 95, 8
 32, 84, 66,100,100, 80, 64, 40, 30,  0, 68, 11, 36, 52,  0, 91, 8
 90, 71, 87,100,  5, 86,  0, 54, 85, 65,100, 72, 96, 34, 96,  0, 9
 77, 82, 55,100, 45, 76, 91, 81,100, 47, 90, 14, 46,  0,  0, 10, 9
  0, 88, 36,100, 70, 87, 68, 61, 70, 34,100, 15, 64,  1, 17,  0, 3
 54, 97, 20, 73, 48, 34, 35,  0,  0, 22, 50, 50,100, 78, 71,100, 8
  4, 93, 50,100, 82, 79, 49, 50, 70, 45,100, 19, 56,  0,  0, 10, 3
  0,  0, 46, 16, 85, 41,100, 72, 73,100, 18, 95, 19, 66, 76, 55, 9
 24, 75, 24,100, 70, 81, 60, 48, 65, 41,100, 16, 49,  0,  0, 20, 3
 86, 74, 21,100,  0, 73, 66, 38,100,  0, 12,  8, 49, 49,100, 76, 8
100, 87,  9,100,  0, 67, 74, 37, 94,  0, 21, 15, 60, 56, 93, 94, 8
 36, 93, 31, 55, 79,100,  0, 73, 31, 53, 27,  0,100, 37, 32, 46, 8
  7, 89, 54,100, 69, 76, 40, 52, 91, 45,100, 19, 52,  6,  0,  0, 3
 51, 62, 56,100,  1, 82, 33, 42, 65,  1,  0,  0, 32, 40,100, 65, 8
  0, 88, 45,100, 66, 72, 27, 48, 59, 43,100, 21, 60,  0,  7,  4, 3
 87, 96, 62, 81, 99,100, 66, 92, 99, 61,100, 26, 55,  2,  0,  0, 9
 36, 86,  0, 75, 35, 34, 12,  0, 11, 35, 75, 68,100,100, 12, 89, 8
100, 91, 69,100, 53, 63, 85, 70, 90, 63, 80, 23, 44,  0,  0,  7, 9
 57, 82, 58,100, 96, 90, 72, 61,100, 45, 86, 15, 44,  0,  0,  4, 3
 45, 86, 32, 66, 93, 87, 12,100, 80, 79,100, 46, 88, 13,  0,  0, 9
  5, 73, 48, 68,100,100, 27, 88,  0, 59, 76, 71, 72, 42, 53,  0, 9
 52, 79, 71,100, 92, 78, 67, 52,100, 35, 84,  9, 39,  0,  0,  8, 3
 98, 89, 44,100, 43, 65,100, 84, 95, 79, 92, 38, 70,  0,  0,  3, 9
  0, 82, 36,100, 88, 93, 63, 65, 69, 48,100, 21, 60,  0,  8,  9, 3
100, 75, 82,100, 29, 91, 20, 74, 74, 74, 63, 42, 30, 15,  0,  0, 9
 86, 80, 28, 73, 34,100, 77, 82, 91, 49,100, 16, 60,  0,  0, 11, 9
 37, 94, 44, 57, 94, 99, 28,100, 53, 73,100, 64, 75,  7,  0,  0, 9
  0, 89, 38,100, 65, 85, 55, 60, 69, 37,100, 18, 81,  0, 45,  1, 3
 67, 88,100, 72, 85,100, 54, 70, 94, 83, 92, 35, 59,  0,  0,  2, 9
 47, 97, 17, 79, 57, 40, 70,  0,  0, 17, 33, 53,100, 79, 65,100, 8
  0, 78, 34,100, 80, 91, 63, 57, 57, 43,100, 25, 72,  0, 24,  1, 3
 39, 78, 25, 97, 74,100,100, 81, 85, 57, 72, 32, 46, 10,  0,  0, 3
 19, 63, 76, 69,100,100, 38, 94,  0, 64, 63, 62, 88, 41, 73,  0, 9
 42, 92, 51, 58, 85, 96, 31,100, 66, 56,100, 39, 60,  0,  0, 23, 9
100, 73, 38, 64,  0, 78, 41,100, 90, 88, 89, 58, 80, 28, 97,  0, 9
 59, 94, 71,100,100, 82, 75, 62, 63, 40, 75, 14, 40,  1,  0,  0, 3
100, 92, 60,100, 57, 80, 94, 97, 81, 72, 64, 43, 34, 20,  0,  0, 9
100,100, 61, 85, 61, 60, 91, 82, 92, 54, 75, 23, 42,  1,  0,  0, 9
 71, 72, 33, 76, 24, 98, 78,100,100, 73, 78, 43, 41, 19,  0,  0, 9
 26, 94,  0, 80, 47, 41, 68,  0,  5,  9, 52, 46,100, 84, 36,100, 8
 51, 67, 81,100,  0, 89, 33, 50, 83, 13, 13,  0, 41, 34,100, 62, 8
100, 83, 47,100,  0, 79, 25, 51, 78, 68, 82, 71, 77, 34, 64,  0, 9
 83,100,  0, 91, 11, 65, 89, 76,100, 95, 83, 65, 62, 33, 46,  0, 9
  0, 75, 28, 92, 64,100, 93, 91, 93, 62,100, 35, 78, 13, 46,  0, 3
 19, 81, 55,100, 78, 80, 42, 61, 88, 43,100, 13, 53,  0,  0,  6, 3
 23, 71, 41,100, 88, 93, 64, 60, 99, 43,100,  9, 50,  0,  0, 12, 3
 32, 87, 76, 51, 98, 14, 16,  0, 46, 32,100, 66, 76,100,  0, 82, 8
 13, 88, 60,100,100, 86, 64, 59, 72, 42, 98, 17, 50,  3,  0,  0, 3
 53, 80, 72,100,100, 79, 76, 52, 67, 28, 89,  8, 45,  0,  0,  2, 3
 50, 80, 47,100,  0, 81, 53, 68,100, 72, 98, 31, 67,  0,  8,  2, 9
 48, 88, 28, 58, 34,  9,  0,  0, 25, 42, 66, 77,100,100, 49, 78, 8
  3, 86, 34,100, 85, 89, 51, 64,100, 45, 96, 13, 42,  0,  0, 11, 3
 13, 90, 54,100, 92, 87, 70, 63, 96, 42,100, 17, 56,  3,  0,  0, 3
 65,100,  0, 79, 67, 41, 99,  0, 10,  3, 41, 42,100, 80,  6, 90, 8
 88, 82, 45,100,  8, 79, 63, 77,100, 68, 93, 25, 51,  0,  0, 12, 9
 64, 97, 32, 67, 19, 26,  0,  0, 30, 36, 67, 67,100,100, 47, 88, 8
 36, 80, 71,100, 97, 79, 70, 49,100, 37, 88,  5, 41,  0,  0, 15, 3
 25, 67, 79, 49,100, 13, 51,  0, 54, 37, 78, 73, 61,100,  0, 79, 8
 61, 91, 29,100, 47, 74, 74, 85,100, 51, 97, 12, 50,  0,  0, 11, 9
 44, 76, 61,100,  6, 75, 41, 38, 70,  0,  0,  0, 33, 36,100, 62, 8
 36, 87, 73,100,100, 85, 76, 63, 87, 33, 86,  3, 43,  0,  0,  4, 3
 43, 97,  0, 74, 74, 79, 57,100, 47, 85,100, 54, 88, 16, 16,  0, 9
 51, 91,  5, 86,  0, 43, 22,  0,  8, 24, 50, 61,100, 93, 45,100, 8
 16, 87, 66,100, 86, 81, 48, 57, 77, 46,100, 21, 60,  0,  0,  2, 3
 97, 73, 50, 79, 47,100, 97, 90,100, 64, 77, 39, 43, 17,  0,  0, 9
 26, 84, 72,100, 92, 78, 51, 53, 70, 49,100, 23, 58,  0,  0,  7, 3
 52, 94,100,100, 98, 77, 72, 55, 99, 36, 92, 13, 44,  0,  0, 10, 3
 69,100, 23, 78, 46, 49, 92, 71,100, 74, 94, 32, 56,  2,  0,  0, 9
 42, 94, 89,100, 71, 76, 68, 56,100, 34, 84,  8, 37,  0,  0, 15, 3
  4, 89, 43,100, 63, 79, 28, 55, 63, 41,100, 25, 53,  9,  0,  0, 3
 61, 88,100,100, 96, 81, 75, 60, 80, 36, 81, 13, 44,  0,  0,  1, 3
 89, 81, 55,100, 44, 76, 92, 77,100, 46, 94,  4, 46,  0,  0, 13, 9
 50, 96, 89,100, 92, 71, 66, 48,100, 29, 80,  4, 36,  0,  0, 10, 3
 22, 89, 69,100, 82, 76, 61, 49,100, 36, 93, 10, 42,  0,  0,  8, 3
 72, 69, 82, 97,  4,100,  0, 74, 91, 78,100, 53, 60, 27, 24,  0, 9
  0, 91, 47, 70, 62,100, 43, 78, 91, 70,100, 30, 68,  0, 29, 12, 9
 48, 63, 42,100, 94, 99, 94, 62, 90, 54,100, 19, 51,  0,  0, 11, 3
 31, 84, 60,100, 83, 85, 66, 64,100, 45, 82, 17, 42,  0,  0,  0, 3
  0, 98, 34,100, 53, 78, 47, 47, 72, 26,100,  8, 68,  0, 36,  8, 3
 72, 97,  4, 91, 14, 45, 29,  0,  0, 30, 61, 65,100,100, 20, 86, 8
 59, 61, 91,100, 37, 92, 36, 46, 45,  0,  0,  6, 35, 36,100, 38, 8
 73, 95,  7, 76, 78, 40,100,  2,  0,  0, 37, 41, 82, 82, 51,100, 8
 84, 70, 94,100, 48, 90, 60, 66,100, 68, 78, 32, 47,  0,  0,  2, 9
 27, 73, 35, 48,100, 14, 70,  0, 38, 38, 89, 75, 94,100,  0, 86, 8
 31,100, 33, 69, 91, 89,  0, 93, 84, 84, 93, 57,100, 16,  4,  0, 9
 38, 84, 70,100, 96, 81, 76, 54,100, 27, 75,  1, 29,  0,  0, 24, 3
100,100, 46, 92, 34, 67, 79, 82, 87, 75, 82, 43, 49, 17,  0,  0, 9
 73, 99, 37,100, 62, 73, 89, 91, 99, 51,100, 13, 52,  0,  0,  1, 9
 91, 64, 90,100, 40, 93, 51, 71,100, 67, 91, 28, 53,  1,  0,  0, 9
 60, 56, 56,100,  0, 79, 46, 38,100,  0, 45,  1, 39, 48, 91, 86, 8
 37, 89, 25, 54, 80, 20, 15,  0,  0, 26, 62, 58,100, 97, 23,100, 8
 70, 77, 30, 69,  0, 81, 44,100, 79, 82, 80, 54, 80, 26,100,  0, 9
 58, 95, 60, 64,100, 32, 83,  0, 17, 20, 62, 51, 69, 85,  0,100, 8
 87, 80, 54,100, 24, 68, 61, 34, 37,  0,  0, 19, 52, 48,100, 80, 8
  5, 82,  3,100, 86, 90, 85, 64, 28, 42,100, 24, 84,  2,  0,  0, 3
 26, 84, 63,100, 73, 80, 71, 60,100, 37, 84,  9, 41,  0,  0, 10, 3
 64, 53,100, 79, 62,100,  0, 84, 29, 68, 93, 57, 87, 28, 60,  0, 9
 26, 84, 66,100,100, 83, 79, 55, 85, 35, 90,  9, 44,  0,  0, 10, 3
 98, 89, 72,100, 54, 77,100, 83, 85, 69, 70, 41, 45, 15,  0,  0, 9
 45,100, 68, 64,100, 24, 39,  0,  5, 33, 68, 65, 85, 97,  0, 97, 8
 32,100,  0, 70, 77, 67, 60, 95, 60, 86, 97, 52,100, 13, 19,  0, 9
 88,100,  9, 93,  8, 45, 55,  0,  0,  6, 37, 50,100, 84, 44, 99, 8
 46, 90, 77,100,100, 76, 70, 50, 92, 36, 93,  8, 47,  0,  0,  6, 3
  0, 83, 37,100, 84, 98, 76, 76, 80, 44,100, 13, 62,  0, 15,  4, 3
 60, 90, 94, 64, 88,100, 56, 71,100, 83,100, 35, 67,  2,  0,  0, 9
 79, 78, 42,100, 27, 66, 68, 30, 50,  0,  0, 22, 45, 54,100, 82, 8
 37, 81, 43,100, 96, 87, 61, 61, 86, 47,100, 16, 48,  0,  0, 14, 3
100, 83, 29,100, 27, 65, 86, 32, 59,  0,  0, 21, 45, 58, 99, 89, 8
 36, 86, 30, 70, 78, 35, 55,  0,  0, 21, 62, 53,100, 89,  9,100, 8
 27, 85, 68,100,100, 86, 54, 69, 84, 49, 98, 23, 54,  5,  0,  0, 3
 68, 73, 63,100, 15, 86, 68, 68,100, 66, 98, 25, 51,  4,  0,  0, 9
 86, 61, 28, 48,  0, 75, 36,100, 91, 89,100, 57, 81, 26, 44,  0, 9
 66, 88,100, 70, 83,100, 42, 70, 96, 71, 95, 38, 64,  0,  0,  1, 9
 39, 79, 73,100, 99, 79, 73, 50,100, 32, 87,  5, 42,  0,  0, 12, 3
 21, 77, 58,100, 95, 81, 67, 52, 96, 48,100, 17, 52,  0,  0, 11, 3
 65, 67, 72,100,  1, 75, 32, 37, 61,  0,  0,  4, 32, 44,100, 74, 8
 30, 79,  4, 66, 68, 31, 41,  0,  0, 28, 57, 64,100,100,  0, 92, 8
 45, 75, 22, 99, 70,100,100, 80, 62, 50, 88, 23, 48,  0,  0,  8, 3
 26, 82, 68,100,100, 82, 72, 52, 70, 46, 90, 20, 48,  0,  0,  9, 3
 47, 91, 80,100, 66, 70, 81, 65,100, 37, 76,  6, 36,  0,  0, 18, 3
100, 82, 61,100, 50, 68, 72, 31, 38,  0,  0, 16, 31, 49, 78, 76, 8
 86, 95, 39,100, 51, 75, 69, 85, 84, 51,100, 17, 59,  0,  0,  9, 9
 44, 93,  0,100, 32, 60, 85, 27, 61,  0, 41, 36,100, 65, 72, 88, 8
 67, 78, 54,100,  0, 83, 36, 43, 61,  0, 15, 14, 51, 54,100, 80, 8
 95, 59, 74,100,  6, 96,  0, 52, 64, 59,100, 70, 73, 26, 15,  0, 9
 12, 79, 62, 46,100, 12, 23,  0, 41, 33, 86, 67, 82,100,  0, 88, 8
 17, 97, 25, 59, 85,100,  0, 82, 27, 51, 23,  0,100, 36, 19, 33, 8
 51, 77, 68,100,100, 86, 75, 60, 82, 37, 84,  8, 42,  0,  0,  8, 3
 24, 88, 71,100, 85, 77, 53, 53, 83, 37,100, 14, 52,  0,  0,  5, 3
  3, 65, 37, 55,100, 81, 54,100,  0, 75, 85, 68, 69, 34, 58,  0, 9
 69, 82,  0,100, 22, 64, 96, 36, 96,  0, 33, 20, 93, 53,100, 79, 8
 11, 58, 85, 41, 87,  0,  0,  9, 23, 50,100, 78, 71,100, 10, 77, 8
 23,100, 13, 70, 66, 36, 33,  0,  0, 25, 59, 58,100, 96, 28, 97, 8
 36, 78, 66,100, 83, 82, 81, 59,100, 30, 82,  3, 38,  0,  0, 16, 3
 52, 80, 30, 66, 96, 70, 65,100, 28, 62,100, 69, 80, 20,  0,  0, 9
 70, 87, 96,100,100, 77, 78, 57, 76, 33, 72,  9, 37,  0,  0,  5, 3
 27,100, 75,100, 76, 75, 52, 52, 92, 34,100,  9, 51,  0,  0,  4, 3
 67, 93,100,100, 88, 77, 59, 56, 87, 34, 92,  9, 46,  0,  0,  4, 3
 31,100,  0, 82, 47, 46, 97, 12, 44,  0, 31, 33, 95, 61,100, 91, 8
 24, 97, 55, 60, 77, 22, 21,  0,  0, 31, 51, 62,100, 95, 30,100, 8
 40, 84, 79,100,100, 78, 65, 58, 87, 44, 87, 25, 42, 14,  0,  0, 3
 37, 90, 31, 68,100, 85, 49,100,  0, 81, 75, 67, 67, 33, 34,  0, 9
100, 76, 73,100, 18, 95, 11, 66, 66, 65, 74, 48, 49, 16,  0,  0, 9
 72,100,  3, 76,100, 63, 49, 99, 29, 45,  0, 28, 53,  0, 33, 48, 8
 69, 48,100, 74, 76,100, 26, 86,  0, 56, 46, 44, 81, 34, 77,  0, 9
100, 91, 71,100, 38, 83, 78, 87, 88, 70, 64, 42, 35, 18,  0,  0, 9
 32, 85, 67, 55, 95, 10,  4,  0, 12, 40, 95, 71,100,100,  0, 87, 8
 72, 68, 42,100,  0, 68, 61, 34, 79,  0,  1, 16, 50, 53,100, 88, 8
 37, 93,  0, 65, 80, 80, 41,100,  3, 65,100, 80, 92, 39, 47,  0, 9
 83,100, 18, 88, 37, 43, 61,  0,  0, 20, 53, 56,100, 91, 22, 97, 8
  0, 25, 52, 58, 76, 98, 15,100, 54, 64,100, 29, 49,  0,  9, 28, 8
 30, 92, 57, 71, 81, 97,  0,100, 25, 77,100, 69, 77, 26, 31,  0, 9
  0, 84, 47,100,100, 98, 75, 76, 50, 55, 92, 35, 77,  9, 25,  0, 3
 29, 61, 97, 31, 78,  0,  0, 12, 45, 45,100, 77, 80,100,  9, 73, 8
 43, 78, 68,100,100, 85, 82, 58, 76, 37, 78, 14, 36,  0,  0, 10, 3
 25, 79, 57,100, 85, 78, 56, 45, 84, 42,100, 11, 52,  0,  0,  2, 3
 95, 88, 59,100, 51, 67,100, 81, 98, 65, 92, 28, 59,  0,  0,  4, 9
 84, 78, 27, 54,  6, 82, 65,100, 89, 65,100, 28, 69,  0,  0, 10, 9
 47, 83, 84, 68,100, 91, 35,100, 73, 78, 93, 47, 48, 20,  0,  0, 9
  2, 82, 42,100,100, 97, 76, 73, 42, 53, 85, 33, 56,  8,  0,  0, 3
 62, 80,  5, 65,  2,100, 64, 94, 90, 58,100, 19, 57,  0,  0, 24, 9
 71, 93, 87, 63, 94,100, 47, 74,100, 72, 98, 40, 67,  3,  0,  0, 9
 44, 86, 71,100,100, 88, 73, 69, 61, 51, 68, 26, 36, 10,  0,  0, 3
 53,100,  7, 98, 21, 69, 56, 92, 63, 59,100, 25, 64,  0,  0,  9, 9
  0,  0, 36,  9, 69, 28, 91, 51,100, 78, 81,100, 47, 86, 64, 63, 9
 95, 71,100,100, 39,100,  0, 76, 55, 76, 93, 59, 76, 29, 55,  0, 9
 51, 91, 46, 56, 29, 15,  0,  0, 36, 33, 72, 64,100,100, 48, 92, 8
 86, 62, 21, 57,  0, 80, 51,100, 98, 82,100, 54, 88, 27, 84,  0, 9
 30, 81, 62, 43, 64,  0, 29, 15, 62, 52,100, 87, 58,100,  0, 87, 8
 96,100, 14, 91, 42, 75, 45, 96,  0, 67,100, 82, 54, 43, 18,  0, 9
  0, 90, 61,100, 85, 83, 44, 64, 51, 48,100, 32, 63, 13,  5,  0, 3
100, 79, 64,100, 23, 81, 63, 69, 97, 74, 79, 38, 48,  7,  0,  0, 9
 97, 95, 25, 82,100, 81, 67,100,  0, 84, 83, 67, 40, 34, 13,  0, 9
100, 96, 54, 84,  0, 74, 33,100, 85, 98, 67, 62, 36, 29, 37,  0, 9
  0,  0, 33, 12, 66, 35, 90, 61,100, 89, 57,100, 25, 79, 58, 60, 9
 43,100,  0, 88, 67, 47, 85,  0, 17, 16, 83, 56,100, 93, 17, 74, 8
 56, 87, 91,100, 81, 72, 61, 58,100, 41, 87, 12, 38,  0,  0, 12, 3
 69,100, 52, 50,100, 65, 64, 93, 82, 70, 96, 49, 61,  0,  0,  4, 9
  0, 79, 28,100, 48, 75, 38, 54, 92, 54,100, 28, 61,  8,  9,  0, 3
 26, 93, 61,100, 69, 74, 79, 55,100, 32, 81,  8, 41,  0,  0,  4, 3
 73,100, 12, 90,  0, 55, 65, 61,100, 71, 99, 32, 65,  0,  3,  6, 9
 43, 67, 83, 33, 78,  0,  9,  9, 57, 41,100, 73, 57,100,  0, 78, 8
100, 86, 71,100, 58, 70, 93, 86, 76, 70, 69, 27, 40,  0,  0,  1, 9
 49, 75, 44,100, 23, 73, 43, 37, 47,  0,  0, 16, 40, 45,100, 68, 8
100, 90, 64,100, 45, 68, 81, 70, 85, 61, 81, 27, 52,  0,  0,  9, 9
 73, 92,  0,100, 23, 63, 77, 31, 50,  0,  7, 30, 52, 66,100, 98, 8
  0, 79, 35,100, 71, 83, 45, 55, 84, 47,100, 20, 57,  0,  3,  0, 3
 34, 99, 14, 98, 68,100, 84, 68, 70, 43,100, 11, 53,  0,  0,  8, 3
 17, 78, 46,100, 75, 84, 44, 57, 94, 42,100, 12, 51,  0,  0, 13, 3
 69, 84, 31,100, 29, 65, 76, 86, 81, 76,100, 31, 58,  4,  0,  0, 9
 45, 93,  9, 78, 72, 76, 47,100, 55, 79,100, 46, 67,  8,  0,  0, 9
  7, 89, 52,100, 81, 82, 46, 59, 55, 37,100, 18, 56,  3,  0,  0, 3
 33, 89, 74,100, 93, 81, 54, 60, 74, 38,100, 16, 56,  0,  0,  0, 3
  0,  0, 44, 16, 80, 41,100, 70, 86,100, 38, 95, 33, 68, 83, 59, 9
 29,100, 20, 62,100, 96, 15, 96, 14, 51, 25,  0, 90, 47,  0, 44, 8
 53, 61,100, 73, 92,100, 55, 72, 58, 36, 51,  1,  0,  0, 29, 31, 8
 38, 82, 80,100, 88, 72, 39, 50, 84, 47,100, 14, 47,  0,  0, 13, 3
 80, 86, 46,100,  0, 78, 42, 57,100, 75, 98, 62, 88, 29, 75,  0, 9
  0, 84, 34,100, 89, 94, 93, 69, 54, 49,100, 35, 92, 11, 39,  0, 3
 56, 76, 66,100,  0, 88, 23, 60, 90, 71,100, 68, 87, 31, 92,  0, 9
  0, 86, 35,100, 89, 89, 68, 63, 58, 46,100, 25, 71,  2,  8,  0, 3
100, 98, 51,100, 11, 72, 44, 35, 43,  0,  0, 20, 22, 61, 65, 92, 8
100, 80, 60, 62,  0, 48, 26, 79, 81,100, 90, 67, 59, 32, 30,  0, 9
 44, 75, 50,100,100, 94, 82, 64, 92, 36, 89,  5, 38,  0,  0, 21, 3
  5, 73, 25, 99, 75,100, 63, 70, 80, 40,100,  9, 51,  0,  0,  4, 3
 59, 78, 60,100,  7, 94,  0, 65, 53, 57,100, 42, 80, 14, 32,  0, 9
 86, 59, 56,100,  0, 81, 48, 42, 71,  0, 11,  8, 45, 52,100, 88, 8
100, 74, 69,100, 16, 88, 47, 76,100, 74, 91, 37, 54,  8,  0,  0, 9
 91, 92, 27,100,  0, 71, 67, 63,100, 90, 85, 66, 81, 33, 88,  0, 9
  0, 92, 49,100,100, 95, 93, 70, 93, 44, 99, 18, 51,  7,  0,  0, 3
 79, 89, 57,100, 65, 89,100, 91, 83, 62, 59, 36, 32, 13,  0,  0, 9
100, 85, 48, 67,  0, 74, 32,100, 77, 92, 80, 61, 77, 30, 75,  0, 9
 41, 79, 56,100, 89, 82, 65, 55, 84, 38,100,  9, 51,  0,  0,  5, 3
 88, 76, 52,100, 33, 78, 82, 79, 93, 49,100, 12, 53,  0,  0,  0, 9
 70, 94, 98,100,100, 79, 70, 61, 75, 35, 62, 12, 26,  0,  0,  0, 3
 81, 60, 96,100,  0, 98, 49, 54, 96, 11, 13,  0, 33, 45,100, 86, 8
 77, 97, 13, 85, 62, 41,100,  0, 24, 11, 48, 63, 72,100,  0, 76, 8
 44, 82, 79,100,100, 81, 73, 56, 82, 45, 80, 17, 42,  0,  0, 13, 3
 78,100, 60, 77,100, 93, 54, 84, 66, 59, 86, 34, 70,  9,  0,  0, 9
 18, 68, 50, 54,100, 19, 30,  0, 24, 35, 84, 68, 90,100,  0, 84, 8
100, 68, 56, 48,  0, 64, 14,100, 77, 98, 90, 61, 61, 25, 10,  0, 9
  6, 85, 55,100, 70, 81, 32, 55, 68, 43,100, 20, 56,  0,  0,  1, 3
 47, 80, 57,100,100, 90, 70, 63, 93, 34, 74,  5, 28,  0,  0, 25, 3
 39, 82, 69,100, 96, 80, 60, 61,100, 44, 88, 14, 43,  0,  0, 10, 3
 49, 49,100, 79, 54,100,  8, 68, 35, 27,  0,  0,  6, 35, 71, 63, 8
 77, 99, 43, 77, 34, 36,  0,  0, 23, 34, 66, 68,100,100, 39, 78, 8
 72, 71, 73,100, 29, 87, 66, 73,100, 54, 92, 16, 48,  0,  0,  9, 9
100, 94, 51, 83,  0, 76, 40,100, 80, 96, 58, 61, 29, 30,  8,  0, 9
 70,100, 17, 88, 36, 66, 89, 90, 88, 78,100, 42, 68,  9,  0,  0, 9
  0, 77, 50,100,100, 72, 40, 39, 13,  0, 74,  1, 23, 38, 12, 77, 8
 49, 73, 61,100,  0, 84, 42, 42, 81,  0, 26, 10, 43, 56,100, 86, 8
 49, 91, 31, 63, 71, 29, 11,  0,  0, 32, 49, 67,100,100,  0, 83, 8
 70,100, 27, 95, 49, 70, 93, 87, 90, 50,100,  9, 52,  0,  0,  4, 9
 76, 85, 88, 70, 27, 68,  0,100, 62, 99,100, 66, 90, 25, 40,  0, 9
